Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
Holy Saturday (Easter Eve) [1] Hangings removed; White at the Easter Vigil,30/03/2013,,,,TRUE,FALSE,"Holy Week (Week of Lent 6)
HOLY SATURDAY (EASTER EVE) [1] Hangings removed; White at the Easter Vigil

AT SERVICES OTHER THAN THE EASTER VIGIL
Job 14:1-14 or Lamentations 3:1-9, 19-24
Psalm 31:1-4, 15-16
1 Peter 4:1-8
Matthew 27:57-66 or John 19:38-42

DAILY PRAYER: The Suffering Christ 
Job 19:21-27a
Morning: Hebrews 4:1-16
Evening: Romans 8:1-11

EASTER VIGIL
A minimum of three Old Testament readings (with their psalm or canticle) should be chosen. The reading from Exodus 14 should always be used.
Genesis 1:1-2:4a / Psalm 136:1-9, 23-26
Genesis 7:1-5,11-18; 8:6-18; 9:8-13 / Psalm 46
Genesis 22:1-18 / Psalm 16
Exodus 14:10-31; 15:20-21 / Canticle: Exodus 15:1b-13, 17-18
Isaiah 55:1-11 / Canticle: Isaiah 12:2-6
Baruch 3:9-15, 32 - 4:4 or Proverbs 8:1-8, 19-21; 9:4b-6 / Psalm 19
Ezekiel 36:24-28 / Psalms 42 and 43
Ezekiel 37:1-14 / Psalm 143
Zephaniah 3:14-20 / Psalm 98

New Testament reading
Romans 6:3-11
Gradual Psalm: Psalm 114
Gospel (Year C): Luke 24:1-12",Normal,Normal,3
EASTER DAY [1] White,31/03/2013,,,,TRUE,FALSE,"Week of Easter
EASTER DAY [1] White

EUCHARIST
Acts 10:34-43 or Isaiah 65:17-25
Psalm 118:1-2, 14-24
1 Corinthians 15:19-26 or Acts 10:34-43
John 20:1-8 or Luke 24:1-12

The following readings are for occasions when the main (eucharistic) Easter service must be late in the day. They are not intended for Evening Prayer on Easter Day.

Isaiah 25:6-9
Psalm 114
1 Corinthians 5:6b-8
Luke 24:13-49

DAILY PRAYER: New Life: The Lord
Song of Solomon 3:2-5; 8:6-7
Revelation 1:12-18
John 20:11-18

ALTERNATIVE PSALMS
Morning: Psalms 114 and 117
Evening: Psalm 66",Normal,Normal,3
Monday of Easter week,01/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday of Easter week,02/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday of Easter week,03/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday of Easter week,04/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday of Easter week,05/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday of Easter week,06/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Second Sunday of Easter [1] White; SPB First Sunday after Easter,07/04/2013,,,,TRUE,FALSE,"Second Sunday of Easter [1] White; SPB First Sunday after Easter

EUCHARIST
Acts 5:27-32
Psalm 118:14-29 or Psalm 150
Revelation 1:4-8
John 20:19-31

DAILY PRAYER: New Life: The Lord
Daniel 6:(1-5), 6-23
1 Corinthians 5:6b-8
Mark 15:46 - 16:8

ALTERNATIVE PSALMS
Morning: Psalm 30:1-5
Evening: Psalm 143:1-11",Normal,Normal,3
THE ANNUNCIATION OF THE LORD [2] White (translated from 25 March),08/04/2013,,,,TRUE,FALSE,"THE ANNUNCIATION OF THE LORD [2] White (translated from 25 March)

EUCHARIST
Isaiah 7:10-14
Psalm 40:5-10 or Psalm 45
Hebrews 10:4-10
Luke 1:26-38

MORNING PRAYER: Festivals
Isaiah 52:7-12
Hebrews 2:5-10

EVENING PRAYER: Festivals
Wisdom of Solomon 9:1-12
John 1:9-14",Normal,Normal,3
"Dietrich Bonhoeffer, Theologian and Martyr, 1945 [6] Red",09/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
"William Law, Priest, 1761 [6] White",10/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
"George Augustus Selwyn, Bishop and Missionary, 1878 [6] White",11/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
"William Forbes, Bishop, 1634 [6] White",12/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Second Sunday of Easter,13/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Third Sunday of Easter [1] White; SPB Second Sunday after Easter,14/04/2013,,,,TRUE,FALSE,"Third Sunday of Easter [1] White
SPB Second Sunday after Easter

EUCHARIST
Acts 2:14a, 36-41
Psalm 116
1 Peter 1:17-23
Luke 24:13-35

DAILY PRAYER: New Life: The Lord
Haggai 1:13 - 2:9
1 Corinthians 3:10-17
John 2:13-22

ALTERNATIVE PSALMS
Morning: Psalm 48
Evening: Psalm 142",Normal,Normal,3
Monday after Third Sunday of Easter,15/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Magnus of Orkney, Martyr, c.1116 [6] Red",16/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Donnan, Abbot and Companions, Martyrs, c.617 [6] Red",17/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Third Sunday of Easter,18/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Third Sunday of Easter,19/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Maelrubha of Applecross, Abbot, 722 [6] White",20/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Fourth Sunday of Easter [1] White; SPB Third Sunday after Easter (Vocations Sunday),21/04/2013,,,,TRUE,FALSE,"Fourth Sunday of Easter [1] White
SPB Third Sunday after Easter
(Vocations Sunday)

EUCHARIST
Acts 9:36-43
Psalm 23
Revelation 7:9-17
John 10:22-30

DAILY PRAYER: New Life: The Lord
Ezra 3:1-13
Ephesians 2:11-22
Luke 19:37-48

ALTERNATIVE PSALMS
Morning: Psalm 29:1-10
Evening: Psalm 81:8-16",Normal,Normal,3
"Anselm of Canterbury, Bishop and Teacher of the Faith, 1109 [6] White (transferred from 21 April)",22/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
"George, Patron of England, Martyr, c.303 [6] Red (Ordination of the Rt Revd Dr Gregor Duncan, Bishop of Glasgow and Galloway, 2010)",23/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Fourth Sunday of Easter,24/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Mark, Evangelist [4] Red",25/04/2013,,,,TRUE,FALSE,"Mark, Evangelist [4] Red

EUCHARIST
Isaiah 52:7-10
Psalm 2:7-13 or Psalm 119:9-16
Ephesians 4:7-16
Mark 1:1-15 or Mark 13:5-13

MORNING PRAYER: Festivals
Sirach 2:1-11
Acts 12:25 - 13:3

EVENING PRAYER: Festivals
Isaiah 62:6-12
2 Timothy 4:1-11",Normal,Normal,3
"Albert Ernest Laurie, Priest, 1937 [6] White",26/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Fourth Sunday of Easter,27/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Fifth Sunday of Easter [1] White; SPB Fourth Sunday after Easter,28/04/2013,,,,TRUE,FALSE,"Fifth Sunday of Easter [1] White
SPB Fourth Sunday after Easter

EUCHARIST
Acts 11:1-18
Psalm 148
Revelation 21:1-6
John 13:31-35

DAILY EUCHARIST: New Life: The Lord
Zechariah 4:1-10
Revelations 21:1-14
Luke 2:25-32, (33-38)

ALTERNATIVE PSALMS
Morning: Psalm 147:1-11
Evening: Psalm 96",Normal,Normal,3
"Catherine of Siena, Mystic and Teacher of the Faith, 1380 [6] White",29/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Fifth Sunday of Easter,30/04/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Philip and James, Apostles [4] Red",01/05/2013,,,,TRUE,FALSE,"Philip and James, Apostles [4] Red

EUCHARIST
Isaiah 30:18-21
Psalm 15 or Psalm 119:1-8
2 Corinthians 4:1-6 or Ephesians 1:3-10
John 14:(1-5), 6-14

MORNING PRAYER: Festivals
Job 23:1-12
John 1:43-51

EVENING PRAYER: Festivals
Proverbs 4:7-18
John 12:20-26",Normal,Normal,3
"Athenasius, Bishop and Teacher of the Faith, 373 [6] White",02/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Fifth Sunday of Easter,03/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Fifth Sunday of Easter,04/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Sixth Sunday of Easter [1] White; SPB Fifth Sunday after Easter,05/05/2013,,,,TRUE,FALSE,"Sixth Sunday of Easter [1] White
SPB Fifth Sunday after Easter

EUCHARIST
Acts 16:9-15
Psalm 67
Revelation 21:10, 22 - 22:5
John 14:23-29 or John 5:1-9

DAILY PRAYER: New Life: The Lord
Zechariah 8:1-13
Revelation 21:22 - 22:5
John 21:1-14

ALTERNATIVE PSALMS
Morning: Psalm 87 or Psalm 36:5-10
Evening: Psalm 45",Normal,Normal,3
Monday after Sixth Sunday of Easter,06/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Sixth Sunday of Easter,07/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Julian of Norwich, c.1413 [6] White",08/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
ASCENSION DAY [1] White,09/05/2013,,,,TRUE,FALSE,"ASCENSION DAY [1] White
Thursday after Sixth Sunday of Easter

DAILY EUCHARIST
Acts 1:1-11
Psalm 47 or 93
Ephesians 1:15-23
Luke 24:44-53

DAILY PRAYER: New Life: The Lord
Ezekiel 1:1-14, 24-28b
Hebrews 2:5-18
Matthew 28:16-20",Normal,Normal,3
Friday after Sixth Sunday of Easter,10/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Sixth Sunday of Easter,11/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Seventh Sunday of Easter [1] White; SPB Sunday after Ascension Day (Ordination of the Rt Revd Dr John Armes, Bishop of Edinburgh, 2012)",12/05/2013,,,,TRUE,FALSE,"Seventh Sunday of Easter [1] White
SPB Sunday after Ascension Day
(Ordination of the Rt Revd Dr John Armes, Bishop of Edinburgh, 2012)

EUCHARIST
Acts 1:6-14
Psalm 68:1-10, 32-35
1 Peter 4:12-14; 5:6-11
John 17:1-11

DAILY PRAYER: New Life: The Spirit
2 Samuel 23:1-5
Ephesians 1:15-23
Mark 16:14-20

ALTERNATIVE PSALMS
Morning: Psalm 47
Evening: Psalm 147:1-11",Normal,Normal,3
"Thomas Rattray, Bishop, 1743 [6] White (transferred from 12 May)",13/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Matthias, Apostle [4] Red",14/05/2013,,,,TRUE,FALSE,"Tuesday after Seventh Sunday of Easter
Matthias, Apostle [4] Red

EUCHARIST
Isaiah 22:15-25
Psalm 15
Acts 1:15-26 or Philippians 3:13b-22
John 15:(6-8), 9-17

MORNING PRAYER: Festivals
1 Samuel 16:1-13
1 John 2:18-25

EVENING PRAYER: Festivals
1 Samuel 12:1-5
Acts 20:17-35",Normal,Normal,3
Wednesday after Seventh Sunday of Easter,15/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Seventh Sunday of Easter,16/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Seventh Sunday of Easter,17/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Seventh Sunday of Easter,18/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
THE DAY OF PENTECOST (Whitsunday) [1] Red,19/05/2013,,,,TRUE,FALSE,"THE DAY OF PENTECOST (Whitsunday) [1] Red

EUCHARIST
Acts 2:1-21 or Ezekiel 37:1-14
Psalm 104:24-34, 35b
Romans 8:22-27 or Acts 2:1-21
John 15:26-27; 16:4b-15

DAILY PRAYER: New Life: The Spirit
Joel 2:21-32
Acts 2:14-21
Luke 24:44-53

ALTERNATIVE PSALMS
Morning: Psalm 67
Evening: Psalm 139:1-12",Normal,Normal,3
Monday after the Day of Pentecost (Whitsunday),20/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Helena, c.330 [6] White",21/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after the Day of Pentecost (Whitsunday),22/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
"William of Perth (or Rochester), 1201 [6] White",23/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after the Day of Pentecost (Whitsunday),24/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Bede the Venerable, of Jarrow, Teacher of the Faith, 735 [6] White",25/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Trinity Sunday [2] White; Pentecost 1,26/05/2013,,,,TRUE,FALSE,"Trinity Sunday [2] White
Pentecost 1

EUCHARIST
Genesis 1:1 - 2:4a
Psalm 8
2 Corinthians 13:11-13
Matthew 28:16-20

DAILY PRAYER: Festivals
Isaiah 6:1-8
2 Corinthians 13:(5-10), 11-13
John 16:5-15

ALTERNATIVE PSALMS
Morning: Psalms 93 and 150
Evening: Psalm 104:1-9",Normal,Normal,3
"Augustine of Canterbury, Bishop, c.604 [6] White (transferred from 26 May)",27/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Trinity Sunday,28/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Trinity Sunday,29/05/2013,,,,TRUE,FALSE,,Normal,Normal,3
Corpus Christi (Thanksgiving for Holy Communion) [5] White,30/05/2013,,,,TRUE,FALSE,"Corpus Christi (Thanksgiving for Holy Communion) [5] White

DAILY EUCHARIST
Exodus 16:9-15
Psalm 116:12-19
1 Corinthians 10:16-17 or 1 Corinthians 11:23-26
John 6:(51-52), 53-58

DAILY PRAYER: Week B
Deuteronomy 4:32-40
2 Corinthians 3:1-18
Luke 16:1-9",Normal,Normal,3
The Visit of Mary to Elizabeth [5] White,31/05/2013,,,,TRUE,FALSE,"The Visit of Mary to Elizabeth [5] White

DAILY EUCHARIST
1 Samuel 2:1-10 or Zephaniah 3:14-18
Psalm 113
Romans 12:9-16b
Luke 1:39-57

MORNING PRAYER: Festivals
1 Samuel 1:1-20
Hebrews 3:1-6

EVENING PRAYERS: Festivals
Zechariah 2:10-13
John 3:25-30",Normal,Normal,3
"Justin of Rome, Martyr, c.165 [6] Red",01/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 2 [3] Green; SPB Trinity 1,02/06/2013,,,,TRUE,FALSE,"Pentecost 2 [3] Green; SPB Trinity 1
Week of Proper 9 (if after Pentecost) [3] Green

EUCHARIST

Continuous:
1 Kings 18:20-21, (22-29), 30-39
Psalm 96:1-9
Galatians 1:1-12
Luke 7:1-10

Thematic:
Deuteronomy 5:12-15
Psalm 81:1-10
Galatians 1:1-12
Luke 7:1-10

DAILY PRAYER: Week C
Sirach 48:1-10 or 2 Kings 2:1-12
2 Corinthians 4:3-6
John 12:27-36a

ALTERNATIVE PSALMS
Morning: Psalm 84
Evening: Psalm 99",Normal,Normal,3
"Charles Lwanga and his companions, 1886; Janani Luwum, Bishop, 1977, Martyrs of Uganda [6] Red",03/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
"John XXIII, Bishop of Rome, Reformer, 1963 [6] White",04/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Boniface of Mainz, Bishop, Missionary and Martyr, 754 [6] Red",05/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 2,06/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 2,07/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Ephrem the Syrian, Deacon and Teacher of the Faith, 373 [6] White",08/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 3 [3] Green; SPB Trinity 2,09/06/2013,,,,TRUE,FALSE,"Pentecost 3 [3] Green; SPB Trinity 2
Week of Proper 10 (if after Pentecost) [3] Green

EUCHARIST

Continuous:
1 Kings 17:8-16, (17-24)
Psalm 146
Galatians 1:11-24
Luke 7:11-17

Thematic:
1 Kings 17:17-24
Psalm 30
Galatians 1:11-24
Luke 7:11-17

DAILY PRAYER: Week D
1 Samuel 18:1-16
Romans 9:1-13
Luke 8:41-56

ALTERNATIVE PSALMS
Morning: Psalm 41
Evening: Psalm 37:1-11",Normal,Normal,3
"Columba of Iona, Abbot, 597 [4] White (translated from 9 June)",10/06/2013,,,,TRUE,FALSE,"Columba of Iona, Abbot, 597 [4] White (translated from 9 June)

EUCHARIST
Isaiah 61:1-3
Psalm 34:1-8 or Psalm 9:22
1 Thessalonians 2:2-12 or Ephesians 4:14-19
Matthew 5:13-16 or Matthew 28:16-20 or Luke 12:32-37

MORNING PRAYER: Festivals
Genesis 12:1-9
Hebrews 11:8-16

EVENING PRAYERS: Festivals
Isaiah 52:7-12
Acts 20:25-35",Normal,Normal,3
"Barnabus, Apostle [4] Red",11/06/2013,,,,TRUE,FALSE,"Barnabus, Apostle [4] Red

EUCHARIST
Isaiah 45:5-12 or Job 29:11-16
Psalm 112
Acts 11:19-30; (13:1-30)
Matthew 10:7-16 or John 15:12-17

MORNING PRAYER: Festivals
Sirach 31:3-11
Acts 4:32-37

EVENING PRAYER: Festivals
Job 29:11-16
Acts 9:26-31",Normal,Normal,3
"John Skinner, Priest, 1807, and John Skinner, Bishop, 1816 [6] White",12/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 3,13/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Basil of Caesarea, 379; Gregory of Nazianzus, c.390; Gregory of Nyssa, 394, Bishops and Teachers of the Faith [6] White",14/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 3,15/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 4 [3] Green; SPB Trinity 3,16/06/2013,,,,TRUE,FALSE,"Pentecost 4 [3] Green; SPB Trinity 3
Week of Proper 11 (if after Pentecost) [3] Green

EUCHARIST

Continuous:
1 Kings 21:1-10, (11-14), 15-21a
Psalm 5:1-8
Galatians 2:15-21
Luke 7:36 - 8:3

Thematic:
2 Samuel 11:26 - 12:10, 13-15
Psalm 32
Galatians 2:15-21
Luke 7:36 - 8:3

DAILY PRAYER: Week A
1 Samuel 21:1-16
Romans 9:14-26
Luke 11:14-28

ALTERNATIVE PSALMS
Morning: Psalm 42
Evening: Psalm 39",Normal,Normal,3
Monday after Pentecost 4,17/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Bernard Mizeki, Martyr, 1896 [6] Red",18/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 4,19/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Fillan, Abbot, c.750 [6] Red",20/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 4,21/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Alban, Martyr [6] Red",22/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 5 [3] Green; SPB Trinity 4,23/06/2013,,,,TRUE,FALSE,"Pentecost 5 [3] Green; SPB Trinity 4
Week of Proper 12 [3] Green

EUCHARIST

Continuous:
1 Kings 19:1-4, (5-7), 8-15a
Psalm 42 and/or 43
Galatians 3:23-29
Luke 8:26-39

Thematic:
Isaiah 65:1-9
Psalm 22:19-28
Galatians 3:23-29
Luke 8:26-39

DAILY PRAYER: Week B
1 Samuel 24:1-17
Romans 11:25-36
Luke 14:12-24

ALTERNATIVE PSALMS
Morning: Psalm 46
Evening: Psalm 49",Normal,Normal,3
The Birth of John the Baptist [4] White,24/06/2013,,,,TRUE,FALSE,"The Birth of John the Baptist [4] White

EUCHARIST
Isaiah 40:1-11
Psalm 85:7-13
Acts 13:14b-26 or Galatians 3:23-29
Luke 1:57-66, (67-79), 80

MORNING PRAYER: Festivals
Malachi 3:1-5
John 3:22-30

EVENING PRAYER: Festivals
Malachi 4:1-6
Matthew 11:2-19",Normal,Normal,3
"Moluag of Lismore, Bishop, c.592 [6] White",25/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Robert Leighton, Bishop, 1684 [6] White",26/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Alexander Jolly, Bishop, 1838 [6] White",27/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Irenaeus of Lyons, Bishop and Teacher of the Faith, 202 [6] White",28/06/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Peter, Apostle [4] Red, or Peter and Paul, Apostles [4] Red",29/06/2013,,,,TRUE,FALSE,"Peter, Apostle [4] Red

EUCHARIST
Ezekiel 3:4-11 or Ezekiel 3:22-27
Psalm 125
1 Peter 2:19-25
Matthew 16:13-19

MORNING PRAYER: Festivals
Ezekiel 2:1-7
Acts 9:32-43

EVENING PRAYER: Festivals
Ezekiel 34:11-16
John 21:15-22

Peter, Apostle or Peter and Paul, Apostles [4] Red

EUCHARIST
Ezekiel 34:11-16 or Zechariah 4:1-6a, 10-14
Psalm 125
2 Timothy 4:(1-5), 6-8, 17-18
John 21:15-19 or Matthew 16:13-19

MORNING PRAYER: Festivals
Ezekiel 2:1-7
Acts 11:1-18

EVENING PRAYER: Festivals
Isaiah 49:1-6
Galatians 2:1-9",Normal,Normal,3
Pentecost 6 [3] Green; SPB Trinity 5,30/06/2013,,,,TRUE,FALSE,"Pentecost 6 [3] Green; SPB Trinity 5
Week of Proper 13 [3] Green

EUCHARIST

Continuous:
2 Kings 2:1-2, 6-14
Psalm 77:1-2, 11-20
Galatians 5:1, 13-25
Luke 9:51-62

Thematic:
1 Kings 19:15-16, 19-21
Psalm 16
Galatians 5:1, 13-25
Luke 9:51-62

DAILY PRAYER: Week C
1 Samuel 28:3-19
Romans 13:1-10
Luke 17:20-37

ALTERNATIVE PSALMS
Morning: Psalm 50
Evening: Psalm 53",Normal,Normal,3
"Serf, Bishop, c.550 [6] White",01/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 6,02/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Thomas, Apostle [4] Red (if not kept on 21 December)",03/07/2013,,,,TRUE,FALSE,"Thomas, Apostle [4] Red (if not kept on 21 December)

EUCHARIST
Habakkuk 2:1-4
Psalm 31:1-6
Hebrews 10:35 - 11:1 or Ephesians 2:19-22
John 20:24-29

MORNING PRAYER: Festivals
Job 42:1-6
1 Peter 1:3-9

EVENING PRAYER: Festivals
Isaiah 43:8-13
John 14:1-7",Normal,Normal,3
Thursday after Pentecost 6,04/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 6,05/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Palladius, Bishop, c.450 [6] White",06/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 7 [3] Green; SPB Trinity 6,07/07/2013,,,,TRUE,FALSE,"Pentecost 7 [3] Green; SPB Trinity 6
Week of Proper 14 [3] Green

EUCHARIST

Continuous:
2 Kings 5:1-14
Psalm 30
Galatians 6:(1-6), 7-16
Luke 10:1-11, 16-20

Thematic:
Isaiah 66:10-14
Psalm 66:1-9
Galatians 6:(1-6), 7-16
Luke 10:1-11, 16-20

DAILY PRAYER: Week D
2 Samuel 2:1-11; 3:1
Romans 14:1-17
Luke 18:31 - 19:10

ALTERNATIVE PSALMS
Morning: Psalm 56
Evening: Psalm 64",Normal,Normal,3
Monday after Pentecost 7,08/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 7,09/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 7,10/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Benedict of Nursia, Abbot, c.550 [6] White",11/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Drostan of Deer, Abbot, c.600 [6] White",12/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 7,13/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 8 [3] Green; SPB Trinity 7,14/07/2013,,,,TRUE,FALSE,"Pentecost 8 [3] Green; SPB Trinity 7
Week of Proper 15 [3] Green

EUCHARIST

Continuous:
Amos 7:7-17
Psalm 82
Colossians 1:1-14
Luke 10:25-37

Thematic:
Deuteronomy 30:9-14
Psalm 25:1-10
Colossians 1:1-14
Luke 10:25-37

DAILY PRAYER: Week A
2 Samuel 7:18-29
Romans 15:14-29
Luke 19:41 - 20:8

ALTERNATIVE PSALMS
Morning: Psalm 60
Evening: Psalm 66",Normal,Normal,3
Monday after Pentecost 8,15/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Tuesday after Pentecost 8,16/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 8,17/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 8,18/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 8,19/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 8,20/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 9 [3] Green; SPB Trinity 8,21/07/2013,,,,TRUE,FALSE,"Pentecost 9 [3] Green; SPB Trinity 8
Week of Proper 16 [3] Green

EUCHARIST

Continuous:
Amos 8:1-12
Psalm 52
Colossians 1:15-28
Luke 10:38-42

Thematic:
Genesis 18:1-10a
Psalm 15
Colossians 1:15-28
Luke 10:38-42

DAILY PRAYER: Week B
1 Kings 2:10-12; 3:16-28
Acts 4:1-15
Mark 6:30-34, 53-56

ALTERNATIVE PSALMS
Morning: Psalm 67
Evening: Psalm 73",Normal,Normal,3
Mary Magdalene [4] White,22/07/2013,,,,TRUE,FALSE,"Mary Magdalene [4] White

EUCHARIST
Judith 9:1, 11-14 or Song of Solomon 3:1-4
Psalm 42:1-7
2 Corinthians 5:14-17
John 20:1-2, 11-18

MORNING PRAYER: Festivals
Zephaniah 3:14-20
Mark 15:27 - 16:7

EVENING PRAYER: Festivals
Exodus 15:19-21
2 Corinthians 1:3-7",Normal,Normal,3
"William Wilberforce, 1833 [6] White (translated from 21 July)",23/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Wednesday after Pentecost 9,24/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
"James, Apostle [4] Red",25/07/2013,,,,TRUE,FALSE,"James, Apostle [4] Red

EUCHARIST
Jeremiah 45:1-5
Psalm 7:1-10 or Psalm 126
Acts 11:27 - 12:2, (3)
Matthew 20:20-28

MORNING PRAYER: Festivals
Jeremiah 16:14-21
Mark 1:14-20

EVENING PRAYER: Festivals
Jeremiah 26:1-15
Matthew 10:16-32",Normal,Normal,3
"Anne and Joachim, Parents of Mary, Mother of the Lord [6] White",26/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 9,27/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Pentecost 10 [3] Green; SPB Trinity 9,28/07/2013,,,,TRUE,FALSE,"Pentecost 10 [3] Green; SPB Trinity 9
Week of Proper 17 [3] Green

EUCHARIST

Continuous:
Hosea 1:2-10
Psalm 85
Colossians 2:6-15, (16-19)
Luke 11:1-13

Thematic:
Genesis 18:20-32
Psalm 138
Colossians 2:6-15, (16-19)
Luke 11:1-13

DAILY PRAYER: Week C
1 Kings 6:11-14, 23-28
Acts 12:1-17
John 6:1-21

ALTERNATIVE PSALMS
Morning: Psalm 75
Evening: Psalm 74",Normal,Normal,3
Martha and Mary of Bethany [6] White,29/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Silas, Companion of Saint Paul [6] White",30/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
"Ignatius Loyola, Priest and Religious, 1556 [6] White",31/07/2013,,,,TRUE,FALSE,,Normal,Normal,3
Thursday after Pentecost 10,01/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Friday after Pentecost 10,02/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
Saturday after Pentecost 10,03/08/2013,,,,TRUE,FALSE,,Normal,Normal,3
