Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
THE PRESENTATION OF THE LORD [2] White,02/02/2011,,,,TRUE,FALSE,"Wednesday after Epiphany 4 | Week of Proper 4
THE PRESENTATION OF THE LORD [2] White

DAILY EUCHARIST
Malachi 3:1-4
Psalm 84 or Psalm 24:7-10
Hebrews 2:14-18
Luke 2:22-40

MORNING PRAYER: Festivals
1 Samuel 2:1-10
John 8:31-36

EVENING PRAYER: Festivals
Haggai 2:1-9
1 John 3:1-8",Normal,Normal,3
Saints and Martyrs of Europe [6] Red,03/02/2011,,,,TRUE,FALSE,"Thursday after Epiphany 4 | Week of Proper 4
Saints and Martyrs of Europe [6] Red

DAILY EUCHARIST
Hebrews 12:18-24
Psalm 48:1-3, 7-9
Mark 6:7-13

DAILY PRAYER: Week D 
Isaiah 55:1-13
Galatians 5:1-15
Mark 8:27 - 9:1",Normal,Normal,3
"Charles I, King, 1649 [6] Red (translated from 30 January)",04/02/2011,,,,TRUE,FALSE,"Friday after Epiphany 4 | Week of Proper 4
Charles I, King, 1649 [6] Red (translated from 30 January)

DAILY EUCHARIST
Hebrews 13:1-8
Psalm 27:1-13
Mark 6:14-29

DAILY PRAYER: Week D 
Isaiah 56:1-8
Galatians 5:16-24
Mark 9:2-13",Normal,Normal,3
Saturday after Epiphany 4,05/02/2011,,,,TRUE,FALSE,"Saturday after Epiphany 4 [Green] | Week of Proper 4

DAILY EUCHARIST
Hebrews 13:9-17, 20-21
Psalm 23
Mark 6:30-34

DAILY PRAYER: Week D 
Isaiah 57:3-21
Galatians 5:25 - 6:10
Mark 9:14-29",Normal,Normal,3
Fifth Sunday after Epiphany [3] Green,06/02/2011,,,,TRUE,FALSE,"Fifth Sunday after Epiphany [3] Green | Week of Proper 5

EUCHARIST
Isaiah 58:1-9a, (9b-12)
Psalm 112:1-9, (10)
1 Corinthians 2:1-12, (13-16)
Matthew 5:13-20

DAILY PRAYER: Week A
Amos 2:4-16
Ephesians 4:17-32
Mark 1:29-39

ALTERNATIVE PSALMS
Morning: Psalms 1 and 3
Evening: Psalm 4",Normal,Normal,3
"Paul Miki, Priest, and the Martyrs of Japan, 1597 [6] Red (translated from 06 February)",07/02/2011,,,,TRUE,FALSE,"Monday after Epiphany 5 | Week of Proper 5
Paul Miki, Priest, and the Martyrs of Japan, 1597 [6] Red (translated from 06 February)

DAILY EUCHARIST
Genesis 1:1-19
Psalm 104:1-12, 25
Mark 6:53-56

DAILY PRAYER: Week A 
Isaiah 58:1-12
Galatians 6:11-18
Mark 9:30-41",Normal,Normal,3
Tuesday after Epiphany 5,08/02/2011,,,,TRUE,FALSE,"Tuesday after Epiphany 5 [Green] | Week of Proper 5

DAILY EUCHARIST
Genesis 1:20 - 2:4a
Psalm 8
Mark 7:1-13

DAILY PRAYER: Week A 
Isaiah 59:1-15a
2 Timothy 1:1-14
Mark 9:42-50",Normal,Normal,3
Wednesday after Epiphany 5,09/02/2011,,,,TRUE,FALSE,"Wednesday after Epiphany 5 [Green] | Week of Proper 5

DAILY EUCHARIST 
Genesis 2:4b-9, 15-17
Psalm 104:25, 28-31
Mark 7:14-23

DAILY PRAYER: Week A 
Isaiah 59:15b-21
2 Timothy 1:15 - 2:13
Mark 10:1-16",Normal,Normal,3
"Scholastica, Religious, 543 [6] White",10/02/2011,,,,TRUE,FALSE,"Thursday after Epiphany 5 | Week of Proper 5
Scholastica, Religious, 543 [6] White

DAILY EUCHARIST 
Genesis 2:18-25
Psalm 128
Mark 7:24-30

DAILY PRAYER: Week A 
Isaiah 60:1-17
2 Timothy 2:14-26
Mark 10:17-31",Normal,Normal,3
Friday after Epiphany 5,11/02/2011,,,,TRUE,FALSE,"Friday after Epiphany 5 [Green] | Week of Proper 5

DAILY EUCHARIST 
Genesis 3:1-8
Psalm 32:1-8
Mark 7:31-37

DAILY PRAYER: Week A 
Isaiah 61:1-9
2 Timothy 3:1-17
Mark 10:32-45",Normal,Normal,3
Saturday after Epiphany 5,12/02/2011,,,,TRUE,FALSE,"Saturday after Epiphany 6 [Green] | Week of Proper 5

DAILY EUCHARIST
Genesis 3:9-24
Psalm 90:1-12
Mark 8:1-10

DAILY PRAYER: Week A 
Isaiah 61:10 - 62:5
2 Timothy 4:1-22
Mark 10:46-52",Normal,Normal,3
Sixth Sunday after Epiphany [3] Green,13/02/2011,,,,TRUE,FALSE,"Sixth Sunday after Epiphany [3] Green | Week of Proper 6

EUCHARIST
Deuteronomy 30:15-20 or Sirach 15:15-20
Psalm 119:1-8
1 Corinthians 3:1-9
Matthew 5:21-37

DAILY PRAYER: Week B 
Amos 3:1-8
Ephesians 5:1-17
Mark 1:40-45

ALTERNATIVE PSALMS
Morning: Psalm 13
Evening: Psalm 6",Normal,Normal,3
"Cyril, Monk, 869, and Methodius, Bishop, 885, 'Apostles of the Slavs' [6] White",14/02/2011,,,,TRUE,FALSE,"Monday after Epiphany 6 | Week of Proper 6
Cyril, Monk, 869, and Methodius, Bishop, 885, 'Apostles of the Slavs' [6] White

DAILY EUCHARIST
Genesis 4:1-15, 25
Psalm 50:7-24
Mark 8:11-13

DAILY PRAYER: Week B 
Isaiah 62:6 - 63:6
1 Timothy 1:1-17
Mark 11:1-11",Normal,Normal,3
"Thomas Bray, Priest and Missionary, 1730 [6] White",15/02/2011,,,,TRUE,FALSE,"Tuesday after Epiphany 6 | Week of Proper 6
Thomas Bray, Priest and Missionary, 1730 [6] White

DAILY EUCHARIST
Genesis 6:5-8; 7:1-5, 10
Psalm 29
Mark 8:14-21

DAILY PRAYER: Week B 
Isaiah 63:7-14
1 Timothy 1:18 - 2:8
Mark 11:12-25",Normal,Normal,3
Wednesday after Epiphany 6,16/02/2011,,,,TRUE,FALSE,"Wednesday after Epiphany 6 [Green] | Week of Proper 6

DAILY EUCHARIST
Genesis 8:6-13, 20-22
Psalm 116:10-17
Mark 8:22-26

DAILY PRAYER: Week B 
Isaiah 63:15 - 64:9
1 Timothy 3:1-16
Mark 11:27 - 12:12",Normal,Normal,3
"Finan of Lindisfarne, Bishop, 661 [6] White",17/02/2011,,,,TRUE,FALSE,"Thursday after Epiphany 6 | Week of Proper 6
Finan of Lindisfarne, Bishop, 661 [6] White

DAILY EUCHARIST
Genesis 9:1-13
Psalm 102:15-22
Mark 8:27-33

DAILY PRAYER: Week B 
Isaiah 65:1-12
1 Timothy 4:1-16
Mark 12:13-27",Normal,Normal,3
"Colman of Lindisfarne, Bishop, 767 [6] White",18/02/2011,,,,TRUE,FALSE,"Friday after Epiphany 6 | Week of Proper 6
Colman of Lindisfarne, Bishop, 767 [6] White

DAILY EUCHARIST
Genesis 11:1-9
Psalm 33:6-18
Mark 8:34 - 9:1

DAILY PRAYER: Week B 
Isaiah 65:17-25
1 Timothy 5:17-22, (23-25)
Mark 12:28-34",Normal,Normal,3
"Martin Luther, 1545 [6] White",19/02/2011,,,,TRUE,FALSE,"Saturday after Epiphany 6 | Week of Proper 6
Martin Luther, 1545 [6] White

DAILY EUCHARIST
Hebrews 11:1-7
Psalm 145:1-4, 10-13
Mark 9:2-13

DAILY PRAYER: Week B 
Isaiah 66:1-14
1 Timothy 6:6-21
Mark 12:35-44",Normal,Normal,3
Seventh Sunday after Epiphany [3] Green,20/02/2011,,,,TRUE,FALSE,"Seventh Sunday after Epiphany [3] Green | Week of Proper 7
Second Sunday before Lent
SPB Septuagesima [Violet]

EUCHARIST
Leviticus 19:1-2, 9-18
Psalm 119:33-40
1 Corinthians 3:10-11, 16-23
Matthew 5:38-48

DAILY PRAYER: Week C 
Amos 9:5-15
Ephesians 6:1-20
Mark 2:1-12

ALTERNATIVE PSALMS
Morning: Psalm 18:1-19 or 18:19-29
Evening: Psalm 10",Normal,Normal,3
Monday after Epiphany 7,21/02/2011,,,,TRUE,FALSE,"Monday after Epiphany 7 [Green] | Week of Proper 7

DAILY EUCHARIST
Sirach 1:1-10
Psalm 93
Mark 9:14-29

DAILY PRAYER: Week C 
Ruth 1:1-14
2 Corinthians 1:1-11
Matthew 5:1-12",Normal,Normal,3
Tuesday after Epiphany 7,22/02/2011,,,,TRUE,FALSE,"Tuesday after Epiphany 7 [Green] | Week of Proper 7

DAILY EUCHARIST
Sirach 2:1-11
Psalm 37:3-6, 27-28
Mark 9:30-37

DAILY PRAYER: Week C 
Ruth 1:15-20
2 Corinthians 1:12-22
Matthew 5:13-20",Normal,Normal,3
"Polycarp of Smyrna, Bishop and Martyr, 156 [6] Red",23/02/2011,,,,TRUE,FALSE,"Wednesday after Epiphany 7 | Week of Proper 7
Polycarp of Smyrna, Bishop and Martyr, 156 [6] Red

DAILY EUCHARIST
Sirach 4:11-19
Psalm 119:161-168
Mark 9:38-41

DAILY PRAYER: Week C 
Ruth 2:1-13
2 Corinthians 1:23 - 2:17
Matthew 5:21-26",Normal,Normal,3
Thursday after Epiphany 7,24/02/2011,,,,TRUE,FALSE,"Thursday after Epiphany 7 [Green] | Week of Proper 7

DAILY EUCHARIST
Sirach 5:1-8
Psalm 1
Mark 9:42-50

DAILY PRAYER: Week C 
Ruth 2:14-23
2 Corinthians 3:1-18
Matthew 5:27-37",Normal,Normal,3
Friday after Epiphany 7,25/02/2011,,,,TRUE,FALSE,"Friday after Epiphany 7 [Green] | Week of Proper 7

DAILY EUCHARIST
Sirach 6:5-17
Psalm 119:17-24
Mark 10:1-12

DAILY PRAYER: Week C 
Ruth 3:1-18
2 Corinthians 4:1-12
Matthew 5:38-48",Normal,Normal,3
Saturday after Epiphany 7,26/02/2011,,,,TRUE,FALSE,"Saturday after Epiphany 7 [Green] | Week of Proper 7

DAILY EUCHARIST
Sirach 17:1-15
Psalm 103:1-4, 13-18
Mark 10:13-16

DAILY PRAYER: Week C 
Ruth 4:1-17
2 Corinthians 4:13 - 5:10
Matthew 6:1-6",Normal,Normal,3
Eighth Sunday after Epiphany [3] Green,27/02/2011,,,,TRUE,FALSE,"Eighth Sunday after Epiphany [3] Green | Week of Proper 8
Second Sunday before Lent
SPB Sexagesima [Violet]

EUCHARIST
Isaiah 49:8-16a
Psalm 131
1 Corinthians 4:1-5
Matthew 6:24-34

DAILY PRAYER: Week D 
Proverbs 8:1, 22-31
Revelation 4
Luke 12:16-31

ALTERNATIVE PSALMS
Morning: Psalm 148
Evening: Psalm 65",Normal,Normal,3
Monday after Epiphany 8,28/02/2011,,,,TRUE,FALSE,"Monday after Epiphany 8 [Green] | Week of Proper 8

DAILY EUCHARIST
Sirach 17:24-29
Psalm 32:1-8
Mark 10:17-27

DAILY PRAYER: Week D 
Deuteronomy 4:1-14
2 Corinthians 10:1-18
Matthew 6:7-15",Normal,Normal,3
"David, Bishop, Patron of Wales, c.544 [6] White",01/03/2011,,,,TRUE,FALSE,"Tuesday after Epiphany 8 | Week of Proper 8
David, Bishop, Patron of Wales, c.544 [6] White

DAILY EUCHARIST
Sirach 35:1-12
Psalm 50:7-15
Mark 10:28-31

DAILY PRAYER: Week D
Deuteronomy 4:15-24
2 Corinthians 1:12-22
Luke 15:1-10
",Normal,Normal,3
"Chad of Lichfield, Bishop, 672 [6] White",02/03/2011,,,,TRUE,FALSE,"Wednesday after Epiphany 8 | Week of Proper 8
Chad of Lichfield, Bishop, 672 [6] White

DAILY EUCHARIST
Sirach 36:1-2, 5-6, 13-17
Psalm 79:8-13
Mark 10:32-45

DAILY PRAYER: Week D 
Deuteronomy 4:25-31
2 Corinthians 11:21b-33
Matthew 6:24-34",Normal,Normal,3
"John and Charles Wesley, Priests, 1791 and 1788 [6] White",03/03/2011,,,,TRUE,FALSE,"Thursday after Epiphany 8 | Week of Proper 8
John and Charles Wesley, Priests, 1791 and 1788 [6] White

DAILY EUCHARIST
Sirach 42:15-25
Psalm 33:1-9
Mark 10:46-52

DAILY PRAYER: Week D 
Deuteronomy 4:32-40
2 Corinthians 12:1-10
Matthew 7:1-12",Normal,Normal,3
"Adrian of May Island, Abbot, and Companions, Martyrs, 875 [6] Red",04/03/2011,,,,TRUE,FALSE,"Friday after Epiphany 8 | Week of Proper 8
Adrian of May Island, Abbot, and Companions, Martyrs, 875 [6] Red

DAILY EUCHARIST
Sirach 44:1-13
Psalm 149:1-5
Mark 11:11-26

DAILY PRAYER: Week D 
Deuteronomy 5:1-22
2 Corinthians 12:11-21
Matthew 7:13-21",Normal,Normal,3
Saturday after Eighth Sunday after Epiphany,05/03/2011,,,,TRUE,FALSE,"Saturday after Epiphany 8 | Week of Proper 8

DAILY EUCHARIST
Sirach 51:11b-22
Psalm 19:7-14
Mark 11:27-33

DAILY PRAYER: Week D 
Deuteronomy 5:22-30
2 Corinthians 13:1-14
Matthew 7:22-29",Normal,Normal,3
Sunday before Lent (Transfiguration) [3] Green (SPB Quinquagesima - Violet),06/03/2011,,,,TRUE,FALSE,"Sunday before Lent (Transfiguration) [3] Green | Week of Proper 9
SPB Quinquagesima [Violet]

EUCHARIST: Sunday before Lent (Transfiguration)
Exodus 24:12-18
Psalm 2 or Psalm 99
2 Peter 1:16-21
Matthew 17:1-9

EUCHARIST: Continuous (Week of Proper 9)
Genesis 6:9-22; 7:24; 8:14-19
Psalm 46
Romans 1:16-17; 3:22b-28, (29-31)
Matthew 7:21-29

EUCHARIST: Thematic (Week of Proper 9)
Deuteronomy 11:8-21, 26-28
Psalm 31:1-5, 19-24
Romans 1:16-17; 3:22b-28, (29-31)
Matthew 7:21-29

DAILY PRAYER: Week A
Sirach 48:1-10 or 2 Kings 2:1-12
2 Corinthians 4:3-6
John 12:27-36a

ALTERNATIVE PSALMS
Morning: Psalm 84
Evening: Psalm 99",Normal,Normal,3
"Perpetua and her Companions, Martyrs, 203 [6] Red",07/03/2011,,,,TRUE,FALSE,"Monday after Sunday before Lent
Perpetua and her Companions, Martyrs, 203 [6] Red

DAILY EUCHARIST
Sirach 17:24-29
Psalm 32:1-8
Mark 10:17-27

DAILY PRAYER: Week A
Deuteronomy 6:10-15
Hebrews 1:1-14
John 1:1-18",Normal,Normal,3
"Duthac, Bishop, 1068 [6] White",08/03/2011,,,,TRUE,FALSE,"Tuesday after Sunday before Lent
Duthac, Bishop, 1068 [6] White

DAILY EUCHARIST
Sirach 35:1-12
Psalm 50:7-15
Mark 10:28-31

DAILY PRAYER: Week A
Deuteronomy 6:16-25
Hebrews 2:1-10
John 1:19-28",Normal,Normal,3
Ash Wednesday [1] Violet or Lenten Array,09/03/2011,,,,TRUE,FALSE,"ASH WEDNESDAY [1] Violet or Lenten Array

DAILY EUCHARIST
Joel 2:1-2, 12-17 or Isaiah 58:1-12
Psalm 51:1-17
2 Corinthians 5:20b - 6:10
Matthew 6:1-6, 16-21

DAILY PRAYER: Returning to God 
Jonah 3:1-4, 11
Hebrews 12:1-14
Luke 18:9-14",Normal,Normal,3
"Kessog, Bishop, c.700 [6] Red (Ordination of the Bishop of St Andrews, 2005)",10/03/2011,,,,TRUE,FALSE,"Thursday after Ash Wednesday
Kessog, Bishop, c.700 [6] Red
Ordination of the Bishop of St Andrews, 2005

DAILY EUCHARIST
Deuteronomy 30:15-20
Psalm 1
Luke 9:18-25

DAILY PRAYER: Returning to God
Deuteronomy 7:6-11
Titus 1:1-16
John 1:29-34",Normal,Normal,3
"Baldred, Bishop, 608 [6] White (translated from 06 March)",11/03/2011,,,,TRUE,FALSE,"Friday after Ash Wednesday
Baldred, Bishop, 608 [6] White (translated from 06 March)

DAILY EUCHARIST
Isaiah 58:1-9a
Psalm 51:1-4, 17-18
Matthew 9:14-17

DAILY PRAYER: Returning to God 
Deuteronomy 7:12-16
Titus 2:1-15
John 1:35-42",Normal,Normal,3
Saturday after Ash Wednesday,12/03/2011,,,,TRUE,FALSE,"Saturday after Ash Wednesday [Violet or Lenten Array]

DAILY EUCHARIST
Isaiah 58:9b-14
Psalm 86:1-6
Luke 5:27-32

DAILY PRAYER: Returning to God 
Deuteronomy 7:17-26
Titus 3:1-15
John 1:43-51",Normal,Normal,3
First Sunday of Lent [1] Violet or Lenten Array,13/03/2011,,,,TRUE,FALSE,"First Sunday of Lent [1] Violet or Lenten Array

EUCHARIST
Genesis 2;15-17; 3:1-7
Psalm 32
Romans 5:12-19
Matthew 4:1-11

DAILY PRAYER: Returning to God 
Deuteronomy 6:4-9, 16-25
Romans 5:12-19
Luke 15:1-10

ALTERNATIVE PSALMS
Morning: Psalm 50:1-15
Evening: Psalm 119:17-32",Normal,Normal,3
Monday after Lent 1,14/03/2011,,,,TRUE,FALSE,"Monday after Lent 1 [Violet or Lenten Array]

DAILY EUCHARIST
Leviticus 19:1-2, 11-18
Psalm 19:7-14
Matthew 25:1-46

DAILY PRAYER: Returning to God 
Deuteronomy 8:1-20 
Hebrews 2:11-18
John 2:1-12",Normal,Normal,3
Tuesday after Lent 1,15/03/2011,,,,TRUE,FALSE,"Tuesday after Lent 1 [Violet or Lenten Array]

DAILY EUCHARIST
Isaiah 55:10-11
Psalm 34:1-8, (15-22)
Matthew 6:7-15

DAILY PRAYER: Returning to God 
Deuteronomy 9:4-12
Hebrews 3:1-11
John 2:13-22",Normal,Normal,3
"Boniface of Ross, Bishop, 8th century [6] White",16/03/2011,,,,TRUE,FALSE,"Wednesday after Lent 1
Boniface of Ross, Bishop, 8th century [6] White

DAILY EUCHARIST
Jonah 3:1-10
Psalm 51:1-2, 11-13
Luke 11:29-32

DAILY PRAYER: Returning to God 
Deuteronomy 9:13-21
Hebrews 3:12-19
John 2:23 - 3:15

EMBER DAY READINGS
Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
"Patrick, Bishop, Patron of Ireland, 461 [4] White",17/03/2011,,,,TRUE,FALSE,"Thursday after Lent 1
Patrick, Bishop, Patron of Ireland, 461 [4] White

DAILY EUCHARIST
Ezekiel 34:11-16
Psalm 96
1 Thessalonians 2:2-12 or 1 Corinthians 1:18-25
Matthew 28:16-20 or Luke 22:24-30

MORNING PRAYER: Festivals
Isaiah 8:19 - 9:2
Acts 16:6-10

EVENING PRAYER: Festivals
Isaiah 42:1-17
Luke 10:1-20",Normal,Normal,3
"Cyril of Jerusalem, Bishop and Teacher of the Faith, 386 [6] White",18/03/2011,,,,TRUE,FALSE,"Friday after Lent 1
Cyril of Jerusalem, Bishop and Teacher of the Faith, 386 [6] White

DAILY EUCHARIST
Ezekiel 18:21-28
Psalm 130
Matthew 5:20-26

DAILY PRAYER: Returning to God 
Deuteronomy 10:12-22
Hebrews 4:11-16
John 3:22-36

EMBER DAY READINGS
Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
Joseph of Nazareth [4] White,19/03/2011,,,,TRUE,FALSE,"Saturday after Lent 1
Joseph of Nazareth [4] White

DAILY EUCHARIST
2 Samuel 7:4-16
Psalm 89:1-4, 26-29, (30-36)
Romans 4:13-18
Luke 2:41-52 or Matthew 1:18-25

MORNING PRAYER: Festivals
Isaiah 63:7-16
Matthew 1:18-25

EVENING PRAYER: Festivals
2 Chronicles 6:12-17
Ephesians 3:14-21",Normal,Normal,3
Second Sunday of Lent [1] Violet or Lenten Array,20/03/2011,,,,TRUE,FALSE,"Second Sunday of Lent [1] Violet or Lenten Array

EUCHARIST
Genesis 12:1-4a
Psalm 121
Romans 4:1-5, 13-17
John 3:1-17 or Matthew 17:1-9

DAILY PRAYER: Returning to God 
Numbers 21:4-9
Galatians 3:1-9, 23-29
Luke 14:27-33

ALTERNATIVE PSALMS
Morning: Psalm 135:1-14
Evening: Psalm 74",Normal,Normal,3
"Thomas Cranmer, Bishop, 1556 [6] Red",21/03/2011,,,,TRUE,FALSE,"Monday after Lent 2
Thomas Cranmer, Bishop, 1556 [6] Red

DAILY EUCHARIST
Daniel 9:3-10
Psalm 79
Luke 6:36-38

DAILY PRAYER: Returning to God 
Jeremiah 1:(1-10), 11-19
Romans 1:1-15
John 4:27-42",Normal,Normal,3
"Thomas Ken, Bishop, 1711 [6] White",22/03/2011,,,,TRUE,FALSE,"Tuesday after Lent 2
Thomas Ken, Bishop, 1711 [6] White

DAILY EUCHARIST
Isaiah 1:10-20
Psalm 50:7-15
Matthew 23:1-12

DAILY PRAYER: Returning to God 
Jeremiah 2:1-13
Romans 1:16-25, (26-27)
John 4:43-54",Normal,Normal,3
"Cuthbert, Bishop, 687 [6] White (translated from 20 March)",23/03/2011,,,,TRUE,FALSE,"Wednesday after Lent 2
Cuthbert, Bishop, 687 [6] White (translated from 20 March)

DAILY EUCHARIST
Jeremiah 18:18-20
Psalm 31:1-5, 13-16
Matthew 20:17-28

DAILY PRAYER: Returning to God 
Jeremiah 3:6-18
Romans 1:28 - 2:11
John 5:1-18",Normal,Normal,3
"Paul Couturier, Priest, 1953 [6] White",24/03/2011,,,,TRUE,FALSE,"Thursday after Lent 2 [Violet or Lenten Array]
Paul Couturier, Priest, 1953 [6] White

DAILY EUCHARIST
Jeremiah 17:5-10
Psalm 1
Luke 16:19-31

DAILY PRAYER: Returning to God 
Jeremiah 4:9-10, 19-28
Romans 2:12-24
John 5:19-29",Normal,Normal,3
THE ANNUNCIATION OF THE LORD [2] White,25/03/2011,,,,TRUE,FALSE,"Friday after Lent 2
THE ANNUNCIATION OF THE LORD [2] White

DAILY EUCHARIST
Isaiah 7:10-14
Psalm 40:5-10 or Psalm 45
Hebrews 10:4-10
Luke 1:26-38

MORNING PRAYER: Festivals
Isaiah 52:7-12
Hebrews 2:5-10

EVENING PRAYER: Festivals
Wisdom of Solomon 9:1-12
John 1:9-14",Normal,Normal,3
Saturday after Lent 2,26/03/2011,,,,TRUE,FALSE,"Saturday after Lent 2  [Violet or Lenten Array]

DAILY EUCHARIST
Micah 7:14-20
Psalm 103:1-12
Luke 15:1-3, 11-32

DAILY PRAYER: Returning to God 
Jeremiah 6:9-15
Romans 3:19-31
John 7:1-13",Normal,Normal,3
Third Sunday of Lent [1] Violet or Lenten Array,27/03/2011,,,,TRUE,FALSE,"Third Sunday of Lent [1] Violet or Lenten Array

EUCHARIST
Exodus 17:1-7
Psalm 95
Romans 5:1-11
John 4:5-42

DAILY PRAYER: Returning to God 
Joshua 1:1-9
Ephesians 6:10-20
John 2:13-22

ALTERNATIVE PSALMS
Morning: Psalm 40
Evening: Psalms 11 and 12",Normal,Normal,3
"Patrick Forbes, Bishop, 1636, and the Aberdeen Doctors, Teachers of the Faith [6] White",28/03/2011,,,,TRUE,FALSE,"Monday after Lent 3
Patrick Forbes, Bishop, 1636, and the Aberdeen Doctors, Teachers of the Faith [6] White

DAILY EUCHARIST
2 Kings 5:1-15a
Psalm 42:1-2, 11-15
Luke 4:24-30

DAILY PRAYER: Returning to God 
Jeremiah 7:1-15
Romans 4:1-12
John 7:14-36",Normal,Normal,3
"John Keble, Priest, 1866 [6] White",29/03/2011,,,,TRUE,FALSE,"Tuesday after Lent 3
John Keble, Priest, 1866 [6] White

DAILY EUCHARIST
Song of the Three 1, 2, 11-20
Psalm 25:3-8
Matthew 18:21-35

DAILY PRAYER: Returning to God 
Jeremiah 7:21-34
Romans 4:13-25
John 7:37-52",Normal,Normal,3
Wednesday after Lent 3,30/03/2011,,,,TRUE,FALSE,"Wednesday after Lent 3 [Violet or Lenten Array]

DAILY EUCHARIST
Deuteronomy 4:1, 5-10
Psalm 147:13-21
Matthew 5:17-20

DAILY PRAYER: Returning to God 
Jeremiah 8:18 - 9:6
Romans 5:1-11
John 8:12-20",Normal,Normal,3
Thursday after Lent 3,31/03/2011,,,,TRUE,FALSE,"Thursday after Lent 3 [Violet or Lenten Array]

DAILY EUCHARIST
Jeremiah 7:21-28
Psalm 95:1-9
Luke 11:14-23

DAILY PRAYER: Returning to God 
Jeremiah 10:11-24
Romans 5:12-21
John 8:21-32",Normal,Normal,3
"Gilbert of Caithness, Bishop, 1245 [6] White",01/04/2011,,,,TRUE,FALSE,"Friday after Lent 3
Gilbert of Caithness, Bishop, 1245 [6] White

DAILY EUCHARIST
Hosea 14:1-9
Psalm 81
Mark 12:28-34

DAILY PRAYER: Returning to God 
Jeremiah 11:1-8, 14-20
Romans 6:1-11
John 8:33-47",Normal,Normal,3
Saturday after Lent 3,02/04/2011,,,,TRUE,FALSE,"Saturday after Lent 3 [Violet or Lenten Array]

DAILY EUCHARIST
Hosea 5:13 - 6:6
Psalm 51:1-2, 17-20
Luke 18:9-14

DAILY PRAYER: Returning to God 
Jeremiah 13:1-11
Romans 6:12-23
John 8:47-59",Normal,Normal,3
Fourth Sunday of Lent (Mothering Sunday) [1] Violet or Lenten Array,03/04/2011,,,,TRUE,FALSE,"Fourth Sunday of Lent [1] Violet or Lenten Array
Mothering Sunday

EUCHARIST: Mothering Sunday
Exodus 2:1-10 or 1 Samuel 1:20-28
Psalm 34 or Psalm 127:1-4
2 Corinthians 1:3-7 or Colossians 3:12-17
Luke 2:33-35 or John 19:25-27

DAILY EUCHARIST: Lent 4
1 Samuel 16:1-13
Psalm 23
Ephesians 5:8-14
John 9:1-41

DAILY PRAYER: Returning to God 
Micah 7:1-7, (8-20)
James 5:1-12, (13-20)
John 3:14-21

ALTERNATIVE PSALMS
Morning: Psalm 31:1-8, (9-16)
Evening: Psalm 13 and 14",Normal,Normal,3
Monday after Lent 4,04/04/2011,,,,TRUE,FALSE,"Monday after Lent 4 [Violet or Lenten Array]

DAILY EUCHARIST
Isaiah 65:17-21
Psalm 30
John 4:43-54

DAILY PRAYER: Returning to God 
Jeremaih 14:1-9, 17-22
Romans 7:1-12
John 6:1-15",Normal,Normal,3
Tuesday after Lent 4,05/04/2011,,,,TRUE,FALSE,"Tuesday after Lent 4 [Violet or Lenten Array]

DAILY EUCHARIST
Ezekiel 47:1-9, 12
Psalm 46
John 5:1-18

DAILY PRAYER: Returning to God 
Jeremiah 16:10-21
Romans 7:13-25
John 6:16-27",Normal,Normal,3
Wednesday after Lent 4,06/04/2011,,,,TRUE,FALSE,"Wednesday after Lent 4 [Violet or Lenten Array]

DAILY EUCHARIST
Isaiah 49:8-15
Psalm 145:8-15
John 5:19-30

DAILY PRAYER: Returning to God 
Jeremiah 17:19 - 18:12
Romans 8:1-11
John 6:27-40",Normal,Normal,3
Thursday after Lent 4,07/04/2011,,,,TRUE,FALSE,"Thursday after Lent 4 [Violet or Lenten Array]

DAILY EUCHARIST
Exodus 32:7-14
Psalm 103:1-12
John 5:31-47

DAILY PRAYER: Returning to God 
Jeremiah 22:13-23
Romans 8:12-27
John 6:41-51",Normal,Normal,3
Friday after Lent 4,08/04/2011,,,,TRUE,FALSE,"Friday after Lent 4 [Violet or Lenten Array]

DAILY EUCHARIST
Wisdom 2:1a, 12-22
Psalm 34:15-22
John 7:1-2, 10, 25-30

DAILY PRAYER: Returning to God 
Jeremiah 23:1-8
Romans 8:28-39
John 6:52-59",Normal,Normal,3
"Dietrich Bonhoeffer, Theologian and Martyr, 1945 [6] Red",09/04/2011,,,,TRUE,FALSE,"Saturday after Lent 4
Dietrich Bonhoeffer, Theologian and Martyr, 1945 [6] Red

DAILY EUCHARIST
Jeremiah 11:18-20
Psalm 7:1-2, 9-12
John 7:40-53

DAILY PRAYER: Returning to God 
Jeremiah 23:9-32
Romans 9:1-18
John 6:60-71",Normal,Normal,3
Fifth Sunday of Lent [1] Violet or Lenten Array,10/04/2011,,,,TRUE,FALSE,"Fifth Sunday of Lent [1] Violet or Lenten Array

EUCHARIST
Ezekiel 37:1-14
Psalm 130
Romans 8:6-11
John 11:1-45

DAILY PRAYER: Returning to God 
Lamentations 3:19-33
Hebrews 12:18-29
Matthew 20:17-34

ALTERNATIVE PSALMS
Morning: Psalm 30
Evening: Psalm 34",Normal,Normal,3
